time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2015-11-25 00:00:00,-1.2124463333029334,-1.289910000000006,895.7493066000005,998.71009,2.845295214103633,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",138.72325499999994,140.01316499999993,106,101
2015-11-26 00:00:00,-1.1317352158009142,-1.289910000000006,895.7493066000005,998.71009,2.833187960066674,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",138.72325499999994,140.01316499999993,106,101
2015-11-27 00:00:00,-1.1345457200523625,-1.0853730000000041,895.9436167500005,998.914627,2.8213612524243277,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",138.92779199999995,140.01316499999993,107,101
2015-11-30 00:00:00,-1.108075471893505,-1.540955000000011,895.5108138500005,998.459045,2.810336674692043,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",138.92779199999995,140.46874699999995,107,102
2015-12-01 00:00:00,-1.168407548113399,-0.6483770000000106,896.3587629500006,999.351623,2.80189030163356,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",139.82036999999997,140.46874699999995,108,102
2015-12-02 00:00:00,-1.0794127121187083,0.3371269999999953,897.2949917500006,1000.337127,2.7942476358453927,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",140.80587399999996,140.46874699999995,109,102
2015-12-03 00:00:00,-0.9529186559303924,1.3412549999999896,898.2489133500005,1001.341255,2.7868238482941208,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",141.81000199999994,140.46874699999995,110,102
2015-12-04 00:00:00,-0.8748997686225641,-2.2196660000000037,894.8660384000005,997.780334,2.8280941804275566,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",141.81000199999994,144.02966799999996,110,103
2015-12-07 00:00:00,-1.2214320850898024,-1.522362000000001,895.5284772000006,998.477638,2.8184260462940456,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",142.50730599999994,144.02966799999996,111,103
2015-12-08 00:00:00,-1.1525773935674957,-1.475861000000009,895.5726531500005,998.524139,2.806836986132727,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",142.55380699999995,144.02966799999996,112,103
2015-12-09 00:00:00,-1.1954519503796652,0.9507599999999883,897.8779431000005,1000.95076,2.8195658908363064,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",144.98042799999996,144.02966799999996,113,103
2015-12-10 00:00:00,-0.882074494646618,0.43939899999999454,897.3921501500005,1000.439399,2.8091292093755933,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",144.98042799999996,144.54102899999995,113,104
2015-12-11 00:00:00,-0.9168188061862426,3.21934499999999,900.0330988500004,1003.219345,2.829254133455586,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",147.76037399999996,144.54102899999995,114,104
2015-12-14 00:00:00,-0.3049194082235716,3.870162999999991,900.6513759500004,1003.870163,2.8195241186981304,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",148.41119199999997,144.54102899999995,115,104
2015-12-15 00:00:00,0.39142022428605333,5.7203289999999924,902.4090336500004,1005.720329,2.822018883103261,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",150.26135799999997,144.54102899999995,116,104
2015-12-16 00:00:00,0.6015565001955614,4.93004599999999,901.6582648000004,1004.930046,2.813209045698414,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",150.26135799999997,145.33131199999997,116,105
2015-12-17 00:00:00,2.5789158091504842,7.1242519999999985,903.7427605000005,1007.124252,2.821299460462398,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",152.45556399999998,145.33131199999997,117,105
2015-12-18 00:00:00,6.218333839961623,9.867011999999988,906.3483825000005,1009.8670119999999,2.840165211559847,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.19832399999996,145.33131199999997,118,105
2015-12-21 00:00:00,64.02262986784642,8.658339999999995,905.2001441000006,1008.65834,2.834730371026786,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.19832399999996,146.53998399999995,118,106
2015-12-22 00:00:00,35.699983969220334,8.751296999999994,905.2884532500005,1008.751297,2.8235742982121566,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.29128099999997,146.53998399999995,119,106
2015-12-23 00:00:00,7.467565805005877,7.468268999999992,904.0695766500005,1007.468269,2.8189758269267253,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.29128099999997,147.82301199999995,119,107
2015-12-24 00:00:00,14.110153665618073,8.007521999999994,904.5818670000006,1008.007522,2.809076970615588,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.83053399999997,147.82301199999995,120,107
2015-12-25 00:00:00,15.201195739041726,8.007521999999994,904.5818670000006,1008.007522,2.7981154943093918,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",155.83053399999997,147.82301199999995,120,107
2015-12-28 00:00:00,13.695943492702531,9.132492,905.6505885000006,1009.132492,2.7921850134472126,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",156.95550399999996,147.82301199999995,121,107
2015-12-29 00:00:00,6.911159313952666,7.347395999999989,903.9547473000006,1007.347396,2.7937726631344555,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",156.95550399999996,149.60810799999996,121,108
2015-12-30 00:00:00,45.297980863724376,8.667639999999992,905.2089791000005,1008.66764,2.789753548294,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",158.27574799999996,149.60810799999996,122,108
2015-12-31 00:00:00,5.164853957376207,10.582915999999997,907.0284913000005,1010.582916,2.7932038044118976,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",160.19102399999997,149.60810799999996,123,108
2016-01-01 00:00:00,6.085155772872432,10.582915999999997,907.0284913000005,1010.582916,2.782520796119116,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",160.19102399999997,149.60810799999996,123,108
2016-01-04 00:00:00,6.298229136836872,10.499220999999991,906.9489810500005,1010.499221,2.7719458357071236,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",160.19102399999997,149.69180299999996,123,109
2016-01-05 00:00:00,3.358333599133505,12.953742999999989,909.2807769500005,1012.953743,2.784425271341619,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",162.64554599999997,149.69180299999996,124,109
2016-01-06 00:00:00,3.0494029180127624,14.82251699999999,911.0561122500005,1014.822517,2.7871898203240537,116.04253040000003,"{'maxPortfolioValue': 1014.822517, 'maxDrawdown': 18.006415999999945}",164.51431999999997,149.69180299999996,125,109
2016-01-07 00:00:00,2.4429780228541746,18.77394799999999,914.8099717000006,1018.773948,2.8358642190879286,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",168.46575099999995,149.69180299999996,126,109
2016-01-08 00:00:00,2.916097673691356,18.29978899999999,914.3595206500006,1018.299789,2.8261058497023304,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",168.46575099999995,150.16596199999998,126,110
2016-01-11 00:00:00,3.1946637634408193,16.840087999999994,912.9728047000006,1016.840088,2.8235787808906547,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",168.46575099999995,151.62566299999997,126,111
2016-01-12 00:00:00,3.402723110009185,15.510527999999994,911.7097227000005,1015.510528,2.819703442250497,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",168.46575099999995,152.955223,126,112
2016-01-13 00:00:00,2.6503720233265913,17.89997799999999,913.9797002000005,1017.899978,2.8305703031806337,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",170.85520099999997,152.955223,127,112
2016-01-14 00:00:00,3.4130886629180575,15.919646999999998,912.0983857500005,1015.9196469999999,2.834707450966532,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",170.85520099999997,154.93555399999997,127,113
2016-01-15 00:00:00,2.6514288547740454,18.1417,914.2093361000005,1018.1417,2.8425799905878155,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",173.07725399999998,154.93555399999997,128,113
2016-01-18 00:00:00,2.881934119183315,18.1417,914.2093361000005,1018.1417,2.8321784540613706,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",173.07725399999998,154.93555399999997,128,113
2016-01-19 00:00:00,2.800323353027196,18.578688999999997,914.6244756500006,1018.5786889999999,2.8225563855984754,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",173.51424299999996,154.93555399999997,129,113
2016-01-20 00:00:00,2.866070841168187,18.457823999999988,914.5096539000006,1018.457824,2.8123585593180427,116.04253040000003,"{'maxPortfolioValue': 1018.773948, 'maxDrawdown': 18.006415999999945}",173.51424299999996,155.05641899999998,129,114
2016-01-21 00:00:00,2.7728084625374163,18.913405999999995,914.9424568000005,1018.913406,2.8029401334169095,116.04253040000003,"{'maxPortfolioValue': 1018.913406, 'maxDrawdown': 18.006415999999945}",173.96982499999996,155.05641899999998,130,114
2016-01-22 00:00:00,4.346708792331732,14.153121999999996,910.4201870000005,1014.1531219999999,2.8752207071105973,116.04253040000003,"{'maxPortfolioValue': 1018.913406, 'maxDrawdown': 18.006415999999945}",173.96982499999996,159.81670299999996,130,115
2016-01-25 00:00:00,2.889043004354649,15.993994999999998,912.1690163500006,1015.993995,2.8771525287450648,116.04253040000003,"{'maxPortfolioValue': 1018.913406, 'maxDrawdown': 18.006415999999945}",175.81069799999995,159.81670299999996,131,115
2016-01-26 00:00:00,3.2911190388126608,15.482642999999996,911.6832319500005,1015.482643,2.8677812850431272,116.04253040000003,"{'maxPortfolioValue': 1018.913406, 'maxDrawdown': 18.006415999999945}",175.81069799999995,160.32805499999995,131,116
2016-01-27 00:00:00,2.1828491851995815,21.591055999999995,917.4862243000005,1021.591056,2.991773161671689,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",181.91911099999993,160.32805499999995,132,116
2016-01-28 00:00:00,2.7319429909794155,20.968154999999996,916.8944683500005,1020.968155,2.9825403100292074,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",181.91911099999993,160.95095599999996,132,117
2016-01-29 00:00:00,3.2200986903229776,17.946472,914.0238695000005,1017.946472,3.004583964157338,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",181.91911099999993,163.97263899999996,132,118
2016-02-01 00:00:00,2.74394225337728,18.792525999999995,914.8276208000005,1018.792526,2.996522645052426,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",182.7651649999999,163.97263899999996,133,118
2016-02-02 00:00:00,2.5526207797669227,20.605521999999993,916.5499670000005,1020.605522,2.997643050151154,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",184.5781609999999,163.97263899999996,134,118
2016-02-03 00:00:00,2.9879646526552692,18.866912,914.8982875000005,1018.866912,2.9978186650450374,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",184.5781609999999,165.71124899999995,134,119
2016-02-04 00:00:00,2.9560633789470323,18.14712499999999,914.2144898500005,1018.147125,2.9891681357452935,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",184.5781609999999,166.43103599999995,134,120
2016-02-05 00:00:00,2.505097906578907,20.558882999999994,916.5056599500006,1020.558883,2.9991755521486385,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",186.98991899999993,166.43103599999995,135,120
2016-02-08 00:00:00,2.846886331714673,19.633421999999996,915.6264720000006,1019.633422,2.991770659147549,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",186.98991899999993,167.35649699999993,135,121
2016-02-09 00:00:00,2.7607892772542697,19.65213,915.6442446000007,1019.6521299999999,2.981432313879541,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",187.00862699999993,167.35649699999993,136,121
2016-02-10 00:00:00,2.662137234520327,20.325187,916.2836487500007,1020.325187,2.972739142467212,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",187.68168399999993,167.35649699999993,137,121
2016-02-11 00:00:00,2.6449310086268043,20.858031999999994,916.7898515000006,1020.858032,2.9635234150810223,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",188.2145289999999,167.35649699999993,138,121
2016-02-12 00:00:00,2.725922189476804,20.586928999999998,916.5323036500006,1020.586929,2.9536450341492593,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",188.2145289999999,167.62759999999992,138,122
2016-02-15 00:00:00,2.7034894554905047,20.586928999999998,916.5323036500006,1020.586929,2.9435809387489065,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",188.2145289999999,167.62759999999992,138,122
2016-02-16 00:00:00,3.1426960115137907,18.10973299999999,914.1789674500005,1018.109733,2.954592737219752,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",188.2145289999999,170.1047959999999,138,123
2016-02-17 00:00:00,3.201934472333455,16.726242,912.8646510000005,1016.726242,2.9511105793963988,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",188.2145289999999,171.4882869999999,138,124
2016-02-18 00:00:00,2.678805393578616,18.464957999999996,914.5164312000005,1018.464958,2.951426959637596,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",189.95324499999992,171.4882869999999,139,124
2016-02-19 00:00:00,2.8158388117572217,18.670607999999987,914.7117987000005,1018.670608,2.9416393574662463,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",190.15889499999992,171.4882869999999,140,124
2016-02-22 00:00:00,2.9897016312038125,17.885398999999992,913.9658501500005,1017.885399,2.933855545785871,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",190.15889499999992,172.2734959999999,140,125
2016-02-23 00:00:00,2.5646660704417314,19.932586,915.9106778000005,1019.932586,2.9381634149748215,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.20608199999992,172.2734959999999,141,125
2016-02-24 00:00:00,2.971032644589812,18.61453999999999,914.6585341000005,1018.61454,2.9342072366069556,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.20608199999992,173.59154199999992,141,126
2016-02-25 00:00:00,2.960295840858164,17.997557999999998,914.0724012000005,1017.997558,2.9257365345271378,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.20608199999992,174.2085239999999,141,127
2016-02-26 00:00:00,2.9237283579253,17.857338,913.9391922000005,1017.857338,2.9161173212946894,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.20608199999992,174.3487439999999,141,128
2016-02-29 00:00:00,2.867687361098806,18.062979999999996,914.1345521000005,1018.06298,2.9066371030834026,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.41172399999994,174.3487439999999,142,128
2016-03-01 00:00:00,4.024796898135413,14.473410999999999,910.7244615500006,1014.4734109999999,2.939736186333244,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.41172399999994,177.93831299999988,142,129
2016-03-02 00:00:00,3.5101406943074296,14.267752999999999,910.5290864500006,1014.267753,2.9302275607648425,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.41172399999994,178.14397099999988,142,130
2016-03-03 00:00:00,3.816996687582591,13.56665799999999,909.8630462000006,1013.566658,2.9222573012200606,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.41172399999994,178.8450659999999,142,131
2016-03-04 00:00:00,4.713483319834308,12.15512799999999,908.5220927000006,1012.155128,2.919256643253755,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",192.41172399999994,180.2565959999999,142,132
2016-03-07 00:00:00,3.5757792418325023,13.220786999999987,909.5344687500005,1013.220787,2.913476035505496,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",193.47738299999992,180.2565959999999,143,132
2016-03-08 00:00:00,3.401929968469727,14.006011999999998,910.2804325000005,1014.006012,2.9060445044980865,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,180.2565959999999,144,132
2016-03-09 00:00:00,3.584084994663384,13.921881999999997,910.2005090000006,1013.921882,2.8966826187266026,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,180.3407259999999,144,133
2016-03-10 00:00:00,3.5909042522306307,13.87514499999999,910.1561088500006,1013.875145,2.887365001949462,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,180.3874629999999,144,134
2016-03-11 00:00:00,4.186431020976938,12.856223999999997,909.1881339000006,1012.856224,2.8814472780506306,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,181.4063839999999,144,135
2016-03-14 00:00:00,4.126966085802781,12.613181999999995,908.9572440000006,1012.613182,2.872417738002425,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,181.6494259999999,144,136
2016-03-15 00:00:00,6.770674252815292,10.68751499999999,907.1278603500007,1010.687515,2.875138453174452,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,183.5750929999999,144,137
2016-03-16 00:00:00,13.057541043530069,9.388152999999988,905.8934664500007,1009.388153,2.8713853642700413,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.26260799999994,184.8744549999999,144,138
2016-03-17 00:00:00,9.98126573704872,9.547080999999991,906.0444480500007,1009.5470809999999,2.8623589553481628,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.42153599999995,184.8744549999999,145,138
2016-03-18 00:00:00,11.231255271243214,9.434905999999998,905.9378818000007,1009.434906,2.853349343613144,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.42153599999995,184.98662999999988,145,139
2016-03-21 00:00:00,11.010860857727561,9.444243999999998,905.9467529000007,1009.444244,2.8443569208053843,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.43087399999996,184.98662999999988,146,139
2016-03-22 00:00:00,51.97061871249084,8.68706499999999,905.2274328500007,1008.687065,2.8372284407497963,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.43087399999996,185.74380899999989,146,140
2016-03-23 00:00:00,12.789877908428616,9.238600999999989,905.7513920500007,1009.238601,2.8292984674465202,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",194.98240999999996,185.74380899999989,147,140
2016-03-24 00:00:00,8.917726308572378,9.668601999999993,906.1598930000007,1009.668602,2.821044849169873,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",195.41241099999996,185.74380899999989,148,140
2016-03-25 00:00:00,9.286248580549756,9.668601999999993,906.1598930000007,1009.668602,2.812265035074199,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",195.41241099999996,185.74380899999989,148,140
2016-03-28 00:00:00,6.9848642130746255,10.117285999999993,906.5861428000007,1010.117286,2.804167384046081,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",195.86109499999998,185.74380899999989,149,140
2016-03-29 00:00:00,13.207436470667714,7.789664999999999,904.3749028500007,1007.789665,2.8123177647313407,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",195.86109499999998,188.07142999999988,149,141
2016-03-30 00:00:00,2.1543426719119845,6.032271999999992,902.7053795000007,1006.032272,2.8132033130905345,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",195.86109499999998,189.8288229999999,149,142
2016-03-31 00:00:00,2.1147553849998753,6.5651009999999985,903.2115670500008,1006.565101,2.805427124359532,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",196.39392399999997,189.8288229999999,150,142
2016-04-01 00:00:00,1.2863349274165194,5.630324999999999,902.3235298500008,1005.630325,2.7995132065808,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",196.39392399999997,190.76359899999989,150,143
2016-04-04 00:00:00,0.43346788822651255,4.574011999999996,901.3200325000008,1004.574012,2.7943767688482817,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",196.39392399999997,191.81991199999987,150,144
2016-04-05 00:00:00,0.6920674650017792,5.798567999999989,902.4833607000008,1005.7985679999999,2.790445526512396,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",197.61847999999998,191.81991199999987,151,144
2016-04-06 00:00:00,0.5347443410853548,4.723579000000001,901.4621211500008,1004.723579,2.7854892716193405,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",197.61847999999998,192.89490099999986,151,145
2016-04-07 00:00:00,2.115774121862439,6.985755999999995,903.6111893000008,1006.985756,2.7926061342722424,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,192.89490099999986,152,145
2016-04-08 00:00:00,3.2904883687221833,6.873580999999987,903.5046230500008,1006.873581,2.7842113437748526,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,193.00707599999987,152,146
2016-04-11 00:00:00,2.4985147965556234,6.537062999999989,903.1849309500008,1006.537063,2.7761709203967135,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,193.34359399999988,152,147
2016-04-12 00:00:00,0.9856781646763529,5.209671,901.9239085500008,1005.209671,2.773143790791595,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,194.67098599999986,152,148
2016-04-13 00:00:00,0.08811829282047262,3.713996999999992,900.5030182500008,1003.713997,2.7715602158527735,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,196.16665999999987,152,149
2016-04-14 00:00:00,-0.2332562666486661,3.65791999999999,900.4497451000008,1003.65792,2.763297396560523,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",199.88065699999999,196.22273699999988,152,150
2016-04-15 00:00:00,0.3347184350248299,5.761184,902.4478459000007,1005.761184,2.768280416676307,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",201.983921,196.22273699999988,153,150
2016-04-18 00:00:00,9.97046580622064,7.976622999999989,904.5525129500007,1007.976623,2.7746776495115224,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",204.19936,196.22273699999988,154,150
2016-04-19 00:00:00,1040.2994136799553,8.509451999999996,905.0587005000008,1008.509452,2.767316392983844,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",204.732189,196.22273699999988,155,150
2016-04-20 00:00:00,41.9841943354214,8.303809999999999,904.8633406000008,1008.30381,2.7592837350246224,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",204.732189,196.4283789999999,155,151
2016-04-21 00:00:00,10.368270350280257,9.388152999999988,905.8934664500008,1009.388153,2.7546428448804616,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",205.816532,196.4283789999999,156,151
2016-04-22 00:00:00,9.110918545691408,9.659247999999991,906.1510067000008,1009.6592479999999,2.746787801258734,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",206.087627,196.4283789999999,157,151
2016-04-25 00:00:00,6.621322650048915,10.220099999999988,906.6838161000009,1010.2201,2.7396862602441154,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",206.648479,196.4283789999999,158,151
2016-04-26 00:00:00,5.25704467353951,10.902526999999992,907.3321217500009,1010.902527,2.7330690275288125,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",207.33090600000003,196.4283789999999,159,151
2016-04-27 00:00:00,2.2819103468045365,17.006682999999995,913.1310699500009,1017.006683,2.833772118023915,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",213.43506200000002,196.4283789999999,160,151
2016-04-28 00:00:00,2.5050269829367795,19.801695999999993,915.7863323000009,1019.801696,2.848293842662517,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",216.230075,196.4283789999999,161,151
2016-04-29 00:00:00,2.6074308247004905,20.820624999999993,916.7543148500009,1020.820625,2.8431015016448815,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",217.249004,196.4283789999999,162,151
2016-05-02 00:00:00,2.6774145807101,20.914108,916.8431237000009,1020.9141079999999,2.8349647253102668,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",217.342487,196.4283789999999,163,151
2016-05-03 00:00:00,2.9060031955508707,19.474532999999994,915.4755274500009,1019.474533,2.8328188979350104,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",217.342487,197.86795399999988,163,152
2016-05-04 00:00:00,2.636764881638258,20.399963,916.3546859500009,1020.399963,2.8271914246545116,116.04253040000003,"{'maxPortfolioValue': 1021.591056, 'maxDrawdown': 18.006415999999945}",218.267917,197.86795399999988,164,152
